iter	Logloss
376	0.003633496337
377	0.003633496337
378	0.003633496337
379	0.003633496337
380	0.003633496337
381	0.003633496337
382	0.003633496337
383	0.003633496337
384	0.003633496337
385	0.003633496337
386	0.003633496337
387	0.003633496337
388	0.003633496337
389	0.003633496337
390	0.003633496337
391	0.003633496337
392	0.003633496337
393	0.003633496337
394	0.003633496337
395	0.003633496337
396	0.003633496337
397	0.003633496337
398	0.003633496337
399	0.003633496337
400	0.003633496337
401	0.003633496337
402	0.003633496337
403	0.003633496337
404	0.003633496337
405	0.003633496337
406	0.003633496337
407	0.003633496337
408	0.003633496337
409	0.003633496337
410	0.003633496337
411	0.003633496337
412	0.003633496337
413	0.003633496337
414	0.003633496337
415	0.003633496337
416	0.003633496337
417	0.003633496337
418	0.003633496337
419	0.003633496337
420	0.003633496337
421	0.003633496337
422	0.003633496337
423	0.003633496337
424	0.003633496337
425	0.003633496337
426	0.003633496337
427	0.003633496337
428	0.003633496337
429	0.003633496337
430	0.003633496337
431	0.003633496337
432	0.003633496337
433	0.003633496337
434	0.003633496337
435	0.003633496337
436	0.003633496337
437	0.003633496337
438	0.003633496337
439	0.003633496337
440	0.003633496337
441	0.003633496337
442	0.003633496337
443	0.003633496337
444	0.003633496337
445	0.003633496337
446	0.003633496337
447	0.003633496337
448	0.003633496337
449	0.003633496337
450	0.003633496337
451	0.003633496337
452	0.003633496337
453	0.003633496337
454	0.003633496337
455	0.003633496337
456	0.003633496337
457	0.003633496337
458	0.003633496337
459	0.003633496337
460	0.003633496337
461	0.003633496337
462	0.003633496337
463	0.003633496337
464	0.003633496337
465	0.003633496337
466	0.003633496337
467	0.003633496337
468	0.003633496337
469	0.003633496337
470	0.003633496337
471	0.003633496337
472	0.003633496337
473	0.003633496337
474	0.003633496337
475	0.003633496337
476	0.003633496337
477	0.003633496337
478	0.003633496337
479	0.003633496337
480	0.003633496337
481	0.003633496337
482	0.003633496337
483	0.003633496337
484	0.003633496337
485	0.003633496337
486	0.003633496337
487	0.003633496337
488	0.003633496337
489	0.003633496337
490	0.003633496337
491	0.003633496337
492	0.003633496337
493	0.003633496337
494	0.003633496337
495	0.003633496337
496	0.003633496337
497	0.003633496337
498	0.003633496337
499	0.003633496337
500	0.003633496337
501	0.003633496337
502	0.003633496337
503	0.003633496337
504	0.003633496337
505	0.003633496337
506	0.003633496337
507	0.003633496337
508	0.003633496337
509	0.003633496337
510	0.003633496337
511	0.003633496337
512	0.003633496337
513	0.003633496337
514	0.003633496337
515	0.003633496337
516	0.003633496337
517	0.003633496337
518	0.003633496337
519	0.003633496337
520	0.003633496337
521	0.003633496337
522	0.003633496337
523	0.003633496337
524	0.003633496337
525	0.003633496337
526	0.003633496337
527	0.003633496337
528	0.003633496337
529	0.003633496337
530	0.003633496337
531	0.003633496337
532	0.003633496337
533	0.003633496337
534	0.003633496337
535	0.003633496337
536	0.003633496337
537	0.003633496337
538	0.003633496337
539	0.003633496337
540	0.003633496337
541	0.003633496337
542	0.003633496337
543	0.003633496337
544	0.003633496337
545	0.003633496337
546	0.003633496337
547	0.003633496337
548	0.003633496337
549	0.003633496337
550	0.003633496337
551	0.003633496337
552	0.003633496337
553	0.003633496337
554	0.003633496337
555	0.003633496337
556	0.003633496337
557	0.003633496337
558	0.003633496337
559	0.003633496337
560	0.003633496337
561	0.003633496337
562	0.003633496337
563	0.003633496337
564	0.003633496337
565	0.003633496337
566	0.003633496337
567	0.003633496337
568	0.003633496337
569	0.003633496337
570	0.003633496337
571	0.003633496337
572	0.003633496337
573	0.003633496337
574	0.003633496337
575	0.003633496337
576	0.003633496337
577	0.003633496337
578	0.003633496337
579	0.003633496337
580	0.003633496337
581	0.003633496337
582	0.003633496337
583	0.003633496337
584	0.003633496337
585	0.003633496337
586	0.003633496337
587	0.003633496337
588	0.003633496337
589	0.003633496337
590	0.003633496337
591	0.003633496337
592	0.003633496337
593	0.003633496337
594	0.003633496337
595	0.003633496337
596	0.003633496337
597	0.003633496337
598	0.003633496337
599	0.003633496337
600	0.003633496337
601	0.003633496337
602	0.003633496337
603	0.003633496337
604	0.003633496337
605	0.003633496337
606	0.003633496337
607	0.003633496337
608	0.003633496337
609	0.003633496337
610	0.003633496337
611	0.003633496337
612	0.003633496337
613	0.003633496337
614	0.003633496337
615	0.003633496337
616	0.003633496337
617	0.003633496337
618	0.003633496337
619	0.003633496337
620	0.003633496337
621	0.003633496337
622	0.003633496337
623	0.003633496337
624	0.003633496337
625	0.003633496337
626	0.003633496337
627	0.003633496337
628	0.003633496337
629	0.003633496337
630	0.003633496337
631	0.003633496337
632	0.003633496337
633	0.003633496337
634	0.003633496337
635	0.003633496337
636	0.003633496337
637	0.003633496337
638	0.003633496337
639	0.003633496337
640	0.003633496337
641	0.003633496337
642	0.003633496337
643	0.003633496337
644	0.003633496337
645	0.003633496337
646	0.003633496337
647	0.003633496337
648	0.003633496337
649	0.003633496337
650	0.003633496337
651	0.003633496337
652	0.003633496337
653	0.003633496337
654	0.003633496337
655	0.003633496337
656	0.003633496337
657	0.003633496337
658	0.003633496337
659	0.003633496337
660	0.003633496337
661	0.003633496337
662	0.003633496337
663	0.003633496337
664	0.003633496337
665	0.003633496337
666	0.003633496337
667	0.003633496337
668	0.003633496337
669	0.003633496337
670	0.003633496337
671	0.003633496337
672	0.003633496337
673	0.003633496337
674	0.003633496337
675	0.003633496337
676	0.003633496337
677	0.003633496337
678	0.003633496337
679	0.003633496337
680	0.003633496337
681	0.003633496337
682	0.003633496337
683	0.003633496337
684	0.003633496337
685	0.003633496337
686	0.003633496337
687	0.003633496337
688	0.003633496337
689	0.003633496337
690	0.003633496337
691	0.003633496337
692	0.003633496337
693	0.003633496337
694	0.003633496337
695	0.003633496337
696	0.003633496337
697	0.003633496337
698	0.003633496337
699	0.003596743122
700	0.003596736741
701	0.003596736741
702	0.003596736741
703	0.003596736741
704	0.003596736741
705	0.003596736741
706	0.003596736741
707	0.003596736741
708	0.003596736741
709	0.003596736741
710	0.003596736741
711	0.003596736741
712	0.003596736741
713	0.003596736741
714	0.003596736741
715	0.003596736741
716	0.003596736741
717	0.003596736741
718	0.003596736741
719	0.003596736741
720	0.003596736741
721	0.003596736741
722	0.003596736741
723	0.003596736741
724	0.003596736741
725	0.003596736741
726	0.003596733761
727	0.003596733761
728	0.003596733761
729	0.003596733761
730	0.003596733761
731	0.003596733761
732	0.003596733761
733	0.003596733761
734	0.003596733761
735	0.003596733761
736	0.003596733761
737	0.003596733761
738	0.003596733761
739	0.003596733761
740	0.003596733761
741	0.003596733761
742	0.003596733761
743	0.003596733761
744	0.003596733761
745	0.003596723262
746	0.003596723262
747	0.003596723262
748	0.003596723262
749	0.003596723262
750	0.003596723262
751	0.003596723262
752	0.003596723262
753	0.003596723262
754	0.003596723262
755	0.003596723262
756	0.003596723262
757	0.003596723262
758	0.003596723262
759	0.003596723262
760	0.003596723262
761	0.003596723262
762	0.003596723262
763	0.003596723262
764	0.003596723262
765	0.003596723262
766	0.003596723262
767	0.003596723262
768	0.003596723262
769	0.003596723262
770	0.003596723262
771	0.003596723262
772	0.003596723262
773	0.003596723262
774	0.003596723262
775	0.003596723262
776	0.003596723262
777	0.003596723262
778	0.003596723262
779	0.003596723262
780	0.003596723262
781	0.003596723262
782	0.003596723262
783	0.003596723262
784	0.003596723262
785	0.003596723262
786	0.003596723262
787	0.003596723262
788	0.003596723262
789	0.003596723262
790	0.003596723262
791	0.003596723262
792	0.003596723262
793	0.003596723262
794	0.003596723262
795	0.003596723262
796	0.003596723262
797	0.003596723262
798	0.003596723262
799	0.003596723262
800	0.003596723262
801	0.003596723262
802	0.003596723262
803	0.003596723262
804	0.003596723262
805	0.003596723262
806	0.003596723262
807	0.003596723262
808	0.003596723262
809	0.003596723262
810	0.003596723262
811	0.003596723262
812	0.003596723262
813	0.003596723262
814	0.003596723262
815	0.003596723262
816	0.003596723262
817	0.003596723262
818	0.003596723262
819	0.003596723262
820	0.003596723262
821	0.003596723262
822	0.003596723262
823	0.003596723262
824	0.003596723262
825	0.003596723262
826	0.003596723262
827	0.003596723262
828	0.003596723262
829	0.003596723262
830	0.003596723262
831	0.003596723262
832	0.003596723262
833	0.003596723262
834	0.003596723262
835	0.003596723262
836	0.003596723262
837	0.003596723262
838	0.003596723262
839	0.003596723262
840	0.003596723262
841	0.003596723262
842	0.003596723262
843	0.003596723262
844	0.003596723262
845	0.003596723262
846	0.003596723262
847	0.003596723262
848	0.003596723262
849	0.003596723262
850	0.003596723262
851	0.003596723262
852	0.003596723262
853	0.003596723262
854	0.003596723262
855	0.003596723262
856	0.003596723262
857	0.003596723262
858	0.003596723262
859	0.003596723262
860	0.003596723262
861	0.003596723262
862	0.003596723262
863	0.003596723262
864	0.003596723262
865	0.003596723262
866	0.003596723262
867	0.003596723262
868	0.003596723262
869	0.003596723262
870	0.003596723262
871	0.003596723262
872	0.003596723262
873	0.003596723262
874	0.003596723262
875	0.003596723262
876	0.003596723262
877	0.003596723262
878	0.003596723262
879	0.003596723262
880	0.003596723262
881	0.003596723262
882	0.003596723262
883	0.003596723262
884	0.003596723262
885	0.003596723262
886	0.003596723262
887	0.003596723262
888	0.003596723262
889	0.003596723262
890	0.003596723262
891	0.003596723262
892	0.003596723262
893	0.003596723262
894	0.003596723262
895	0.003596723262
896	0.003596723262
897	0.003596723262
898	0.003596723262
899	0.003596723262
900	0.003596723262
901	0.003596723262
902	0.003596723262
903	0.003596723262
904	0.003596723262
905	0.003596723262
906	0.003596723262
907	0.003596723262
908	0.003596723262
909	0.003596723262
910	0.003596723262
911	0.003596723262
912	0.003596723262
913	0.003596723262
914	0.003596723262
915	0.003596723262
916	0.003596723262
917	0.003596723262
918	0.003596723262
919	0.003596723262
920	0.003596723262
921	0.003596723262
922	0.003596723262
923	0.003596723262
924	0.003596723262
925	0.003596723262
926	0.003596723262
927	0.003596723262
928	0.003596723262
929	0.003596723262
930	0.003596723262
931	0.003596723262
932	0.003596723262
933	0.003596723262
934	0.003596723262
935	0.003596723262
936	0.003596723262
937	0.003596723262
938	0.003596723262
939	0.003596723262
940	0.003596723262
941	0.003596723262
942	0.003596723262
943	0.003596723262
944	0.003596723262
945	0.003596723262
946	0.003596723262
947	0.003596723262
948	0.003596723262
949	0.003596723262
950	0.003596723262
951	0.003596723262
952	0.003596723262
953	0.003596723262
954	0.003596723262
955	0.003596723262
956	0.003596723262
957	0.003596723262
958	0.003596723262
959	0.003596723262
960	0.003596723262
961	0.003596723262
962	0.003596723262
963	0.003596723262
964	0.003596723262
965	0.003596723262
966	0.003596723262
967	0.003596723262
968	0.003596723262
969	0.003596723262
970	0.003596723262
971	0.003596723262
972	0.003596723262
973	0.003596723262
974	0.003596723262
975	0.003596723262
976	0.003596723262
977	0.003596723262
978	0.003596723262
979	0.003596723262
980	0.003596723262
981	0.003596723262
982	0.003596723262
983	0.003596723262
984	0.003596723262
985	0.003596723262
986	0.003596723262
987	0.003596723262
988	0.003596723262
989	0.003596723262
990	0.003596723262
991	0.003596723262
992	0.003596723262
993	0.003596723262
994	0.003596723262
995	0.003596723262
996	0.003596723262
997	0.003596723262
998	0.003596723262
999	0.003596723262
